No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
15,,坂本凱,3,■,■,■,,,14,3,1,21.4,1.00,0,0,0,-,0,-,7,0,0,0,0.0,17,3.0,5.0,32.4,523,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,,0,3,3,Lose,55,75,68,10:30,11:44,419,大江憲一,大塚健之,小瀧健二,小林洸太,Away
16,,吉岡衛,3,■,■,■,,,30,13,3,43.3,4.33,8,3,0,37.5,0,-,12,0,0,3,6.2,1,0.0,0.0,0.0,523,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,,0,3,3,Lose,55,75,68,10:30,11:44,419,大江憲一,大塚健之,小瀧健二,小林洸太,Away
22,,神代優司,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,523,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,,0,3,3,Lose,55,75,68,10:30,11:44,419,大江憲一,大塚健之,小瀧健二,小林洸太,Away
2,,柏田樹,3,■,■,■,,,10,8,0,80.0,2.67,0,0,0,-,5,1.67,8,0,1,3,6.2,2,1.0,1.0,75.0,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
3,,田城貴之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
5,,関根ヒカル,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
6,L,渡辺俊介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,9.0,3.0,75.0,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
7,,越川優,3,■,■,■,,,14,5,1,35.7,1.67,0,0,0,-,0,-,16,4,3,6,29.7,16,7.0,3.0,53.1,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
9,,佐々木博秋,3,■,■,■,,,18,11,1,61.1,3.67,5,3,0,60.0,2,0.67,11,0,1,7,13.6,18,8.0,3.0,52.8,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
10,,戸田拓也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
11,,本澤凌斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
14,,張育陞,3,■,■,■,,,26,16,4,61.5,5.33,14,11,1,78.6,1,0.33,12,1,5,6,10.4,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
15,,加藤伊織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
17,,酒井駿,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
18,,後藤万澄,3,■,■,■,,,7,4,1,57.1,1.33,0,0,0,-,1,0.33,15,0,1,4,5.0,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
19,,浜田翔太,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,12,0,0,0,0.0,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
23,,田城広光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,ヴォレアス北海道,サフィルヴァ北海道,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,61,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Home
1,L,青島賢司,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,9.0,6.0,46.2,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
2,,谷越陽介,3,■,■,□,,,4,3,0,75.0,1.00,0,0,0,-,0,-,6,1,1,0,12.5,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
4,,奥田基嗣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
6,,阿部誠樹,2,,■,■,,,16,6,1,37.5,3.00,3,1,0,33.3,0,-,6,0,4,1,-12.5,10,2.0,2.0,30.0,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
8,,佐藤陸善,1,,,■,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
10,,三浦拓,2,■,■,,,,3,0,0,0.0,-,0,0,0,-,0,-,6,0,0,0,0.0,2,2.0,0.0,100.0,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
11,L,藤村稜,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
12,,田代真輝,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
13,,小泉響輝,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,3,1.00,8,0,0,0,0.0,1,0.0,0.0,0.0,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
14,,吉田隼人,1,,,■,,,0,0,0,-,-,0,0,0,-,0,-,9,2,1,4,30.6,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
16,,中林一真,1,■,,,,,3,1,0,33.3,1.00,0,0,0,-,0,-,5,0,1,1,0.0,6,2.0,2.0,50.0,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
17,,森元貴哉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
19,,柳川大知,3,■,■,■,,,23,11,3,47.8,3.67,7,3,2,42.9,2,0.67,8,0,2,2,0.0,0,0.0,0.0,-,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
20,,鳥飼亜斗夢,3,■,■,■,,,19,9,1,47.4,3.00,4,2,0,50.0,0,-,9,0,3,2,-2.8,17,4.0,3.0,32.4,524,2021-11-14,2021,11,14,北海道,旭川市リアルター夢りんご体育館,サフィルヴァ北海道,ヴォレアス北海道,上杉徹,,0,3,3,Lose,61,76,80,14:00,15:33,686,大江憲一,上総向貴,笹木宣拓,佐藤真理,Away
1,,西澤岳,3,■,■,■,,,18,7,1,38.9,2.33,0,0,0,-,3,1.00,13,1,3,2,5.8,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
2,,白川佑樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
3,,逢沢亘,3,■,■,■,,,14,8,0,57.1,2.67,0,0,0,-,1,0.33,13,1,1,3,11.5,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
4,,梅村靖二,3,■,■,■,,,30,12,6,40.0,4.00,3,1,2,33.3,0,-,17,1,5,3,2.9,24,19.0,5.0,89.6,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
5,,中野将太,3,■,■,■,,,2,1,1,50.0,0.33,0,0,0,-,0,-,10,0,1,2,2.5,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
6,,サラダナエイダン,3,■,■,■,,,30,9,1,30.0,3.00,11,4,0,36.4,0,-,17,0,1,0,-1.5,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
8,,加藤遼太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
12,,饒平名丈衣,3,■,■,■,,,25,13,2,52.0,4.33,0,0,0,-,2,0.67,14,0,2,3,1.8,17,5.0,3.0,38.2,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
14,,林優作,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
15,,藤原郷介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
22,,奥田晃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
24,,平井銀次,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
27,L,森愛樹,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,20.0,2.0,80.8,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,兵庫デルフィーノ,クボタスピアーズ,ﾏｲｹﾙﾎﾞｾﾝｽ,奥田晃,3,0,3,Win,88,81,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Home
1,,鎌苅翔,3,■,■,■,,,20,6,0,30.0,2.00,4,0,0,0.0,1,0.33,18,0,1,2,1.4,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
2,,赤松圭介,3,■,■,■,,,36,17,3,47.2,5.67,9,6,0,66.7,0,-,10,0,4,0,-10.0,10,4.0,5.0,65.0,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
3,,早瀬川雄也,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,2,1.0,1.0,75.0,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
4,,岡崎誠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
5,,丸一達也,3,■,■,■,,,15,6,1,40.0,2.00,0,0,0,-,1,0.33,10,0,1,3,5.0,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
6,,阪根彩斗,3,■,■,■,,,17,2,1,11.8,0.67,0,0,0,-,0,-,10,0,3,1,-5.0,47,25.0,13.0,67.0,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
9,,田中誠,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,2,0.67,15,0,3,4,1.7,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
10,L,寺田晃聖,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,8.0,0.0,66.7,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
12,,籠樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
13,,津崎智之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
15,,川田匠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
16,,谷口裕太郎,3,■,■,■,,,17,10,2,58.8,3.33,0,0,0,-,4,1.33,15,0,1,3,3.3,1,1.0,0.0,100.0,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
17,,田中伸哉,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,520,2021-11-13,2021,11,13,千葉県,千葉公園体育館,クボタスピアーズ,兵庫デルフィーノ,川田匠,財間常文,0,3,3,Lose,81,88,90,11:00,12:36,60,小野将人,来川知裕,笈川博彰,長嶋健二,Away
1,,落合一輝,1,,,,■,,8,4,1,50.0,4.00,1,1,0,100.0,0,-,2,0,0,0,0.0,4,3.0,1.0,87.5,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
2,,中村有登,4,□,□,□,■,,5,3,0,60.0,0.75,3,2,0,66.7,1,0.25,5,0,0,0,0.0,1,1.0,0.0,100.0,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
7,,春藤洸介,2,,□,,■,,11,6,0,54.5,3.00,2,1,0,50.0,0,-,2,0,0,0,0.0,0,0.0,0.0,-,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
9,,森垣拓真,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,3,12.5,1,0.0,0.0,0.0,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
10,L,外崎航平,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,16.0,6.0,76.0,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
12,L,大浦坂健太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
13,,吉田裕亮,3,■,■,■,,,15,8,3,53.3,2.67,3,0,1,0.0,0,-,9,0,0,4,11.1,0,0.0,0.0,-,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
15,,茶屋道康輔,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,1,1.0,0.0,100.0,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
16,,安田瑛亮,3,■,■,■,,,11,5,1,45.5,1.67,1,1,0,100.0,1,0.33,14,1,0,3,12.5,14,9.0,3.0,75.0,521,2021-11-13,2021,11,13,千葉県,千葉公園体育館,ヴィアティン三重,東京ヴェルディ,倉田真,打田淑人,3,1,4,Win,98,65,88,13:30,15:07,250,斉藤篤,菅原潤,小田川倫之,坂本憲昭,Home
