No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
17,,東谷幸子,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,0,-,17,3,1,5,21.5,10,5.0,0.0,50.0,854,2012-11-10,2012,11,10,,益城町総合体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,61,Away
18,,吉村志穂,3,■,■,■,,,28,14,1,50.0,4.67,3,1,0,33.3,1,0.33,10,1,1,5,20.5,14,8.0,0.0,57.1,854,2012-11-10,2012,11,10,,益城町総合体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,61,Away
19,L,関舞,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,7.0,0.0,53.8,854,2012-11-10,2012,11,10,,益城町総合体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,61,Away
20,,丸山裕子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,854,2012-11-10,2012,11,10,,益城町総合体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,61,Away
21,,三浦茉実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,854,2012-11-10,2012,11,10,,益城町総合体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,61,Away
30,,武井利恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,854,2012-11-10,2012,11,10,,益城町総合体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,61,Away
39,,ウスティメンコオレーナ,3,■,■,■,,,27,17,1,63.0,5.67,3,2,0,66.7,1,0.33,4,0,3,1,6.2,0,0.0,0.0,-,854,2012-11-10,2012,11,10,,益城町総合体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,61,Away
1,,大熊亜希,4,■,■,■,■,,31,11,0,35.5,2.75,0,0,0,-,2,0.50,19,0,3,7,9.2,0,0.0,0.0,-,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
4,,福田みつ子,4,■,■,■,■,,46,20,0,43.5,5.00,0,0,0,-,3,0.75,19,0,0,9,11.8,2,1.0,0.0,50.0,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
5,,川口美久,4,■,■,■,■,,53,17,7,32.1,4.25,0,0,0,-,0,-,13,0,1,6,11.5,21,8.0,0.0,38.1,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
6,,山口いよな,4,■,■,■,■,,14,5,0,35.7,1.25,0,0,0,-,1,0.25,8,0,2,4,12.5,43,19.0,0.0,44.2,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
8,,佐藤みなみ,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
9,,酢田眞実,4,□,□,□,□,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
10,,矢城あさみ,4,■,■,■,■,,22,10,0,45.5,2.50,0,0,0,-,4,1.00,17,3,1,8,27.1,0,0.0,0.0,-,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
11,,永溝友美子,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,1,4,16.7,0,0.0,0.0,-,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
12,,城奈津希,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
13,,和多桃子,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,11,0,1,2,4.5,0,0.0,0.0,-,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
15,L,久保みゆき,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,14.0,0.0,60.9,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,108,Home
1,,伊藤智美,4,■,■,■,■,,49,19,5,38.8,4.75,0,0,0,-,1,0.25,22,2,0,9,17.5,12,2.0,0.0,16.7,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
2,,徐潔,4,■,■,■,■,,8,2,2,25.0,0.50,0,0,0,-,4,1.00,9,0,0,3,8.3,3,1.0,0.0,33.3,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
4,,古屋美紀,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
5,,色摩知巳,4,■,■,■,■,,56,25,1,44.6,6.25,0,0,0,-,1,0.25,17,0,0,10,14.7,31,14.0,0.0,45.2,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
6,L,松田直子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,16.0,0.0,84.2,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
8,,松浦未波,2,□,,,□,,0,0,0,-,-,0,0,0,-,1,0.50,11,0,0,7,15.9,2,1.0,0.0,50.0,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
9,,位田愛,0,,,,,,1,0,0,0.0,-,0,0,0,-,0,-,8,0,2,4,12.5,0,0.0,0.0,-,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
10,,菅野菜緒美,4,■,■,■,■,,28,14,0,50.0,3.50,0,0,0,-,1,0.25,13,1,1,6,19.2,13,6.0,0.0,46.2,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
11,,村上菜央,4,■,■,■,■,,23,7,0,30.4,1.75,0,0,0,-,2,0.50,14,0,1,6,10.7,2,0.0,0.0,0.0,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
13,,吉川ひかる,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,1,1.0,0.0,100.0,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,108,Away
1,,重松史乃,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,0,-,8,0,5,3,9.4,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
3,L,大場知英,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,9.0,0.0,81.8,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
6,,長岡藍,3,■,■,■,,,54,15,2,27.8,5.00,2,1,0,50.0,0,-,9,0,1,3,8.3,6,5.0,0.0,83.3,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
10,,山口弥緒,3,■,■,■,,,22,4,1,18.2,1.33,0,0,0,-,0,-,14,1,0,6,16.4,21,9.0,0.0,42.9,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
14,,見崎真琴,3,■,■,■,,,19,9,1,47.4,3.00,0,0,0,-,0,-,6,0,2,0,0.0,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
16,,菊地めぐみ,3,■,■,■,,,26,3,5,11.5,1.00,0,0,0,-,0,-,13,1,2,3,11.9,21,14.0,0.0,66.7,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
18,,小岩美麻,3,■,■,■,,,15,5,0,33.3,1.67,0,0,0,-,2,0.67,10,1,0,3,15.5,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
19,,岡崎櫻,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,4,4.0,0.0,100.0,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
21,,須江はるか,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,佐々木雄司,,0,3,3,Lose,78,Home
1,,山田江美香,3,■,■,■,,,38,7,3,18.4,2.33,2,0,0,0.0,0,-,20,5,2,4,25.0,13,7.0,0.0,53.8,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
2,,湯川理奈,3,■,■,■,,,19,5,0,26.3,1.67,0,0,0,-,4,1.33,9,1,1,1,11.7,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
4,,川村奈々,3,■,■,■,,,25,10,0,40.0,3.33,4,1,0,25.0,2,0.67,9,1,0,0,11.1,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
6,,坂本育美,3,■,■,■,,,3,0,0,0.0,-,0,0,0,-,1,0.33,18,3,3,3,17.5,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
8,,樋口美紀,3,■,■,■,,,14,3,0,21.4,1.00,0,0,0,-,0,-,8,0,1,3,9.4,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
9,L,森岡裕子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,12.0,0.0,70.6,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
10,,中村早紀子,3,■,■,■,,,23,7,2,30.4,2.33,0,0,0,-,0,-,7,0,2,1,3.6,21,11.0,0.0,52.4,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
11,,大西悠加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
12,,廣瀬彩乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
13,L,塚本尚子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
14,,高野奈保,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
15,,正村さやか,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
16,,藤原夏海,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,856,2012-11-11,2012,11,11,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,0,3,Win,78,Away
2,,船崎恵視,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,1,0.25,14,0,2,7,12.5,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
3,,栗田琴恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
4,L,岩永麻里江,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,0.0,57.1,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
5,,札場多恵,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
6,,佐々木夏希,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
8,,足立史織,4,■,■,■,■,,33,9,0,27.3,2.25,0,0,0,-,1,0.25,20,0,2,8,10.0,30,15.0,0.0,50.0,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
9,,ロマーニャユランニ,3,■,■,■,,,40,12,3,30.0,4.00,16,5,2,31.2,1,0.33,8,0,1,3,9.4,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
11,,佐藤奈美,4,■,■,■,■,,11,3,0,27.3,0.75,0,0,0,-,1,0.25,8,0,0,4,12.5,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
12,,砂田遥,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,2,0.67,7,0,0,2,7.1,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
14,,清水亜寿里,1,□,,,,,4,1,0,25.0,1.00,0,0,0,-,0,-,0,0,0,0,-,5,2.0,0.0,40.0,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
15,,川上真央,2,,,□,■,,26,11,1,42.3,5.50,11,5,1,45.5,0,-,4,0,0,0,0.0,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
16,,村松比呂子,2,,□,,■,,2,2,0,100.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
18,,渡邊沙織,4,■,■,■,■,,41,12,0,29.3,3.00,0,0,0,-,0,-,14,0,1,5,8.9,33,19.0,0.0,57.6,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
19,L,清水理央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,前田幸介,1,3,4,Lose,96,Home
1,,矢山美沙,4,■,■,■,■,,13,1,2,7.7,0.25,0,0,0,-,4,1.00,10,0,2,4,10.0,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
2,,平川実愛,4,■,■,■,■,,24,4,3,16.7,1.00,0,0,0,-,0,-,20,2,1,9,20.2,21,11.0,0.0,52.4,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
3,L,福田有里,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,13.0,0.0,61.9,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
4,,田中涼子,4,■,■,■,■,,66,30,1,45.5,7.50,17,6,1,35.3,3,0.75,14,1,1,7,18.2,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
5,,大楠鼓雪,4,■,■,■,■,,20,11,1,55.0,2.75,0,0,0,-,2,0.50,15,2,2,3,17.0,1,0.0,0.0,0.0,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
6,,村尾葉津樹,4,■,■,■,■,,4,1,0,25.0,0.25,0,0,0,-,1,0.25,14,0,1,4,7.1,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
7,,押川真保,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
8,,吉安遥,4,■,■,■,■,,49,16,3,32.7,4.00,1,0,0,0.0,0,-,19,1,2,7,13.4,26,17.0,0.0,65.4,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
10,,芦澤美加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
11,,板谷美優,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,3.0,0.0,60.0,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
12,,槇本京子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
13,,高桑冬華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,857,2012-11-11,2012,11,11,,松任総合運動公園体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,知念諒,3,1,4,Win,96,Away
4,,庄司夕起,3,■,■,■,,,18,11,0,61.1,3.67,0,0,0,-,3,1.00,11,0,1,4,9.1,0,0.0,0.0,-,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
7,,滝沢ななえ,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,4,2.0,0.0,50.0,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
10,,土田望未,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,0,2,5.0,1,0.0,0.0,0.0,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
12,,安藤典莉子,3,■,■,■,,,12,5,0,41.7,1.67,0,0,0,-,1,0.33,11,0,2,6,13.6,0,0.0,0.0,-,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
13,,大内志織,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
15,L,細川麻美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
16,,皆本明日香,3,□,□,□,,,5,2,0,40.0,0.67,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
17,,東谷幸子,3,■,■,■,,,6,2,0,33.3,0.67,0,0,0,-,0,-,12,1,0,5,17.1,9,2.0,0.0,22.2,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
18,,吉村志穂,3,■,■,■,,,29,10,3,34.5,3.33,1,0,1,0.0,0,-,11,1,1,4,16.4,18,11.0,0.0,61.1,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
19,L,関舞,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,12.0,0.0,63.2,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
20,,丸山裕子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
21,,三浦茉実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
30,,武井利恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
39,,ウスティメンコオレーナ,3,■,■,■,,,34,15,3,44.1,5.00,8,0,3,0.0,3,1.00,12,3,3,5,32.1,0,0.0,0.0,-,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home
1,,伊藤智美,3,■,■,■,,,24,7,2,29.2,2.33,0,0,0,-,0,-,9,0,1,4,11.1,18,10.0,0.0,55.6,858,2012-11-11,2012,11,11,,芦北町民総合センター（しろやまスカイドーム）,KUROBEアクアフェアリーズ,埼玉上尾メディックス,米山弘,,0,3,3,Lose,72,Away
