No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
2,,樋口裕希,3,■,■,■,,,15,8,2,53.3,2.67,1,1,0,100.0,0,-,12,1,3,1,4.2,12,4.0,2.0,41.7,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
4,,高野直哉,3,■,■,■,,,15,8,0,53.3,2.67,0,0,0,-,2,0.67,6,0,2,2,0.0,23,8.0,10.0,56.5,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
7,,出耒田敬,3,■,■,■,,,9,7,0,77.8,2.33,0,0,0,-,1,0.33,12,0,0,6,12.5,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
8,,佐川翔,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
9,,迫田郭志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
10,,千々木駿介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
12,,小池勇輝,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
13,,シャロンバーノンエバンズ,3,■,■,■,,,30,21,1,70.0,7.00,13,8,1,61.5,0,-,15,0,5,3,-3.3,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
14,,山口頌平,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
17,,深津旭弘,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,2,0.67,15,0,0,4,6.7,1,0.0,0.0,0.0,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
20,L,山本智大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,9.0,6.0,60.0,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
21,,竹元裕太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
23,,鵜野幸也,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,0,3,Win,80,69,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Home
1,,安永拓弥,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,2,0.67,5,0,2,0,-10.0,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
2,,小野寺太志,3,■,■,■,,,7,3,0,42.9,1.00,0,0,0,-,0,-,11,1,2,2,9.1,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
3,L,西村信,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,9.0,8.0,59.1,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
4,,中島健太,1,,,□,,,0,0,0,-,-,0,0,0,-,1,1.00,2,0,0,1,12.5,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
6,,エドガートーマス,3,■,■,■,,,47,23,4,48.9,7.67,24,14,3,58.3,0,-,17,1,3,6,10.3,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
7,,新井雄大,1,,,■,,,6,5,0,83.3,5.00,1,1,0,100.0,0,-,6,1,0,2,25.0,10,5.0,2.0,60.0,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
8,,武智洸史,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
11,,坂下純也,3,■,■,■,,,14,3,3,21.4,1.00,3,1,1,33.3,0,-,8,0,0,3,9.4,14,5.0,5.0,53.6,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
12,,合田心平,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,1,0,0,50.0,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
14,,熊倉允,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
15,L,唐川大志,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
17,,金子聖輝,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,7,0,2,0,-7.1,1,0.0,0.0,0.0,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
18,,山本将平,1,,,□,,,3,2,0,66.7,2.00,0,0,0,-,0,-,3,0,1,0,-8.3,3,0.0,2.0,33.3,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
19,,陳建禎,2,■,■,,,,10,5,1,50.0,2.50,2,1,1,50.0,0,-,7,0,1,2,3.6,15,7.0,4.0,60.0,136,2021-11-06,2021,11,06,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,0,3,3,Lose,69,80,87,13:00,14:37,619,印藤智一,村中伸,西中野健,加藤純司,Away
1,,松本慶彦,4,■,■,■,■,,5,5,0,100.0,1.25,0,0,0,-,3,0.75,20,1,0,6,12.5,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
2,,樋口裕希,4,■,■,■,■,,18,5,1,27.8,1.25,5,0,1,0.0,6,1.50,16,0,3,8,7.8,19,5.0,4.0,36.8,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
4,,高野直哉,4,■,■,■,■,,27,16,2,59.3,4.00,0,0,0,-,0,-,16,0,3,3,0.0,31,17.0,7.0,66.1,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
7,,出耒田敬,4,■,■,■,■,,9,6,0,66.7,1.50,0,0,0,-,1,0.25,11,0,2,1,-2.3,1,0.0,0.0,0.0,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
8,,佐川翔,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,1,1,0,15.0,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
9,,迫田郭志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
10,,千々木駿介,2,□,,,□,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
12,,小池勇輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
13,,シャロンバーノンエバンズ,4,■,■,■,■,,46,27,1,58.7,6.75,12,6,1,50.0,0,-,14,1,4,2,3.6,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
14,,山口頌平,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
17,,深津旭弘,4,■,■,■,■,,1,0,1,0.0,-,0,0,0,-,0,-,17,1,1,4,10.3,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
20,L,山本智大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,10.0,3.0,67.6,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
21,,竹元裕太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
23,,鵜野幸也,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,堺ブレイザーズ,JTサンダーズ広島,千葉進也,長江祥司,3,1,4,Win,103,87,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Home
1,,安永拓弥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
2,,小野寺太志,4,■,■,■,■,,14,9,1,64.3,2.25,0,0,0,-,2,0.50,14,0,1,1,0.0,2,1.0,1.0,75.0,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
3,L,西村信,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,9.0,5.0,67.6,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
4,,中島健太,4,■,■,■,■,,8,4,0,50.0,1.00,0,0,0,-,3,0.75,10,0,4,2,-5.0,4,3.0,0.0,75.0,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
5,,井上慎一朗,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
6,,エドガートーマス,4,■,■,■,■,,50,23,2,46.0,5.75,27,11,2,40.7,3,0.75,16,1,3,7,12.5,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
7,,新井雄大,4,■,■,■,■,,20,11,1,55.0,2.75,4,3,0,75.0,0,-,11,0,4,1,-6.8,35,10.0,11.0,44.3,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
11,,坂下純也,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
12,,合田心平,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
14,,熊倉允,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
15,L,唐川大志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
17,,金子聖輝,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,2,0.50,16,1,2,7,14.1,0,0.0,0.0,-,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
18,,山本将平,4,■,■,■,■,,20,7,2,35.0,1.75,6,1,2,16.7,0,-,11,0,3,0,-6.8,21,8.0,5.0,50.0,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
19,,陳建禎,1,,,,□,,4,1,0,25.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,7,4.0,2.0,71.4,140,2021-11-07,2021,11,07,大阪府,堺市立大浜体育館,JTサンダーズ広島,堺ブレイザーズ,原秀治,古田博幸,1,3,4,Lose,87,103,110,13:00,14:59,639,印藤智一,千代延靖夫,村中伸,和佐田信行,Away
1,,藤中優斗,5,■,■,■,■,■,15,9,0,60.0,1.80,0,0,0,-,2,0.40,20,1,3,3,5.0,25,9.0,12.0,60.0,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
2,,金丸晃大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
3,,陳龍海,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
4,,福山汰一,5,■,■,■,■,■,8,4,0,50.0,0.80,0,0,0,-,2,0.40,17,1,2,2,5.9,2,1.0,1.0,75.0,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
6,,フォンテレスフェリペ,5,■,■,■,■,■,42,28,3,66.7,5.60,7,5,1,71.4,2,0.40,18,2,4,5,12.5,33,12.0,12.0,54.5,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
8,,郡浩也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
9,,村山豪,5,■,■,■,■,■,9,6,1,66.7,1.20,0,0,0,-,1,0.20,12,0,2,3,2.1,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
11,,袴谷亮介,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
12,,興梠亮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
15,,宮浦健人,5,■,■,■,■,■,42,25,2,59.5,5.00,16,11,1,68.8,2,0.40,18,1,3,3,5.6,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
16,,久保山尚,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,2,0.40,20,1,1,4,8.8,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
17,L,本間隆太,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,12.0,8.0,72.7,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
18,,道井淳平,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
20,,都築仁,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,パナソニックパンサーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,111,96,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Home
1,,清水邦広,2,,□,■,,,17,4,1,23.5,2.00,4,1,0,25.0,0,-,3,0,0,2,16.7,2,1.0,1.0,75.0,134,2021-11-06,2021,11,06,愛知県,ウィングアリーナ刈谷,パナソニックパンサーズ,ジェイテクトSTINGS,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,2,3,5,Lose,96,111,126,13:00,15:25,1150,酒出修,浅井唯由,正岡卓,田中栄二,Away
